"","ID","Location","site_num","Tapping","Tree_num","C_pos.","Device","nm","refl","Tree_ID","r800","NDVI","SR","MCARI","G","TCARI","SPRI","PRI","SIPI","ARI1","ARI2","CRI1","CRI2"
"73","DG-1-I-03-L-D2","DG-1",1,"I",3,"L","D2",793,30.5998159781712,"DG-1-I-03-L",30.5998159781712,0.713586722893338,6.23228761997141,9.84881455417669,2.57186717737305,17.0156114532695,0.704870692061555,0.074627800815726,0.691194736093852,-0.0253825543889238,-0.77670149335699,0.0502789085435005,0.0248963541545767
"74","DG-1-I-03-M-D2","DG-1",1,"I",3,"M","D2",793,20.7511883142519,"DG-1-I-03-M",20.7511883142519,0.761271905433006,7.65291522931976,10.0788339131346,2.89272293155297,13.3746211842714,0.924179574232397,0.0406474484646211,0.731747396602472,-0.0221525391478512,-0.459691511495898,0.109320381422267,0.0871678422744155
"75","DG-1-I-03-T-D2","DG-1",1,"I",3,"T","D2",793,21.2262845485015,"DG-1-I-03-T",21.2262845485015,0.668017674297485,5.11450170841339,9.26674004993554,2.25477372623608,14.1086663153459,0.912137565433588,0.0275547726800735,0.640295187538435,-0.0107591835328219,-0.22837749117723,0.0622777797995532,0.0515185962667313
"76","DG-1-I-06-L-D2","DG-1",1,"I",6,"L","D2",793,18.9952161587527,"DG-1-I-06-L",18.9952161587527,0.739486712456484,6.88902134019335,7.06854840695415,2.32048879214126,10.1798801579166,0.925931050067216,0.0374531413378073,0.718681582386015,-0.0127578745565402,-0.242338584927732,0.102426662690864,0.0896687881343236
"77","DG-1-I-06-M-D2","DG-1",1,"I",6,"M","D2",793,22.2749699879952,"DG-1-I-06-M",22.2749699879952,0.780578066890183,8.32826707491669,8.34522279784168,2.53114337890595,11.3562417862181,0.900573839157268,0.0389119686763259,0.760741079352464,-0.0151546871955396,-0.337570202458101,0.112148296305842,0.0969936091103021
"78","DG-1-I-06-T-D2","DG-1",1,"I",6,"T","D2",793,21.8989750228387,"DG-1-I-06-T",21.8989750228387,0.64851126376814,4.82244728319115,7.0491497368164,2.00448102425978,11.9523934165731,0.755271832637896,0.0213206436092335,0.639272949828519,-0.00937691471478792,-0.205344821130429,0.0555933113454523,0.0462163966306644
"79","DG-1-I-09-L-D2","DG-1",1,"I",9,"L","D2",793,20.9708255066733,"DG-1-I-09-L",20.9708255066733,0.714234201584632,6.26128186648059,6.93090643619028,2.13919579373033,10.5820061462215,0.794924183821637,0.0257290374687213,0.705593254006967,-0.00787270447617189,-0.165097111835406,0.0858154064204605,0.0779427019442886
"80","DG-1-I-09-M-D2","DG-1",1,"I",9,"M","D2",793,21.2003981033754,"DG-1-I-09-M",21.2003981033754,0.649674230571652,4.84602559252054,6.86523066316512,1.89133366776311,11.2243797654987,0.738035281729789,0.0182934784388773,0.651360606242718,-0.00183274497389023,-0.0388549230684332,0.0585833921508682,0.056750647176978
"81","DG-1-I-09-T-D2","DG-1",1,"I",9,"T","D2",793,20.9322903508289,"DG-1-I-09-T",20.9322903508289,0.685324141558457,5.58897804650754,8.61412917187956,2.25910725643464,12.8788895069281,0.866810584451647,0.0131176872167669,0.664089755398404,-0.00995308835318812,-0.208340935296387,0.0758267660417708,0.0658736776885827
"82","DG-1-I-12-L-D2","DG-1",1,"I",12,"L","D2",793,40.6026369794599,"DG-1-I-12-L",40.6026369794599,0.755438358312692,7.53482066920572,9.94917001680894,2.52272759675402,17.8609147248089,0.740691976240464,0.104935964894358,0.709143679143621,-0.0259543325562098,-1.05381434282397,0.0342974192955888,0.00834308673937896
"83","DG-1-I-12-M-D2","DG-1",1,"I",12,"M","D2",793,18.916884705001,"DG-1-I-12-M",18.916884705001,0.672610004461719,5.18204293323398,7.11849187094047,2.16909683743479,11.3671804725915,0.911766693059295,0.0279378895159174,0.649220937688039,-0.0137164511263195,-0.259472524518368,0.0760041203459322,0.0622876692196126
"84","DG-1-I-12-T-D2","DG-1",1,"I",12,"T","D2",793,22.4931245225363,"DG-1-I-12-T",22.4931245225363,0.693555057634748,5.69935730443962,12.3665874476571,2.73117353078123,17.4903444275405,0.841237292479637,0.0372018411512278,0.667236081335092,-0.0170542661126872,-0.383603731313145,0.0696344990576453,0.0525802329449581
"85","DG-1-I-15-L-D2","DG-1",1,"I",15,"L","D2",793,34.4893328400543,"DG-1-I-15-L",34.4893328400543,0.742311548046412,6.86901960148254,11.5854310813843,2.3856849353824,17.7511051954287,0.76340085422086,0.0388462205203489,0.726965440319085,-0.0115810821605006,-0.399423797281522,0.0520114764083282,0.0404303942478276
"86","DG-1-I-15-M-D2","DG-1",1,"I",15,"M","D2",793,25.9137384474127,"DG-1-I-15-M",25.9137384474127,0.708490443173333,5.97339969419597,9.0692148699999,2.21649095878317,14.0819028898128,0.7236670976445,0.0290785117351022,0.694049009563275,-0.010147863727254,-0.262969086428046,0.0551081461344963,0.0449602824072424
"87","DG-1-I-15-T-D2","DG-1",1,"I",15,"T","D2",793,19.6043091655267,"DG-1-I-15-T",19.6043091655267,0.675485685143833,5.322863594975,7.03161877634512,2.12081893408477,11.1411669674745,0.900505787076459,0.0276347905505786,0.657992758683671,-0.0100680494442715,-0.197377153999308,0.0713739041079165,0.061305854663645
"88","DG-1-I-18-L-D2","DG-1",1,"I",18,"L","D2",793,25.3842013888889,"DG-1-I-18-L",25.3842013888889,0.677867526608484,5.45381186749673,9.65866306149959,2.21362800466956,15.082335927671,0.711285554184925,0.0255856559470207,0.664392965264609,-0.0100937069755172,-0.256220690626961,0.0514148897071946,0.0413211827316775
"89","DG-1-I-18-M-D2","DG-1",1,"I",18,"M","D2",793,20.3680246167786,"DG-1-I-18-M",20.3680246167786,0.706955111490499,6.00199808939969,8.79803732508564,2.35182053371624,12.7308840387677,0.926439214310851,0.0310281187318634,0.683321308234133,-0.0122701219488724,-0.249918145905509,0.0816294251432485,0.0693593031943761
"90","DG-1-I-18-T-D2","DG-1",1,"I",18,"T","D2",793,21.3629530285073,"DG-1-I-18-T",21.3629530285073,0.706832377666831,6.00973536765198,8.37876349622991,2.2838550968751,12.5000969699426,0.879300797221628,0.0298091067499005,0.688832771518823,-0.0117810371706825,-0.251677743704389,0.0789132883894788,0.0671322512187962
"91","DG-1-I-21-L-D2","DG-1",1,"I",21,"L","D2",793,21.2715377823809,"DG-1-I-21-L",21.2715377823809,0.729263656605703,6.60116359368414,6.60283411509235,2.17659564828467,10.2866580553699,0.881512954244037,0.0280441195076795,0.715752867784049,-0.0128880425427863,-0.274148483889811,0.0900294896278529,0.0771414470850666
"92","DG-1-I-21-M-D2","DG-1",1,"I",21,"M","D2",793,26.4685606714794,"DG-1-I-21-M",26.4685606714794,0.698373392967482,5.79921840170613,8.82841014337925,2.39636278894659,14.9897676026986,0.730755174258158,0.0581994158508946,0.67317515442691,-0.0223535203179684,-0.591665508757293,0.0505836528229872,0.0282301325050188
"93","DG-1-I-21-T-D2","DG-1",1,"I",21,"T","D2",793,30.621006658115,"DG-1-I-21-T",30.621006658115,0.797731399939135,9.12336445209164,7.3398479460459,2.28670733031387,11.4445386643869,0.823898347474297,0.0444446575748456,0.788155079146015,-0.0176544896808602,-0.540598246063243,0.0900537471408576,0.0723992574599974
"94","DG-1-I-24-L-D2","DG-1",1,"I",24,"L","D2",793,24.5133673112661,"DG-1-I-24-L",24.5133673112661,0.722594691327438,6.23844518046451,7.79832342662302,2.10839919525709,12.2413830637895,0.816198481871287,0.0325069119368347,0.713544491043946,-0.0100467435344142,-0.246279514541184,0.0720533674842566,0.0620066239498424
"95","DG-1-I-24-M-D2","DG-1",1,"I",24,"M","D2",793,-58.8203781512605,"DG-1-I-24-M",-58.8203781512605,1.12124213137592,-16.397889352875,13.8052418836329,3.78947409566458,22.1700910475875,0.840491617499158,0.148393829848736,1.13267068713503,-0.0474906264619558,2.7934166071325,0.108489245775562,0.0609986193136064
"96","DG-1-I-24-T-D2","DG-1",1,"I",24,"T","D2",793,20.3799940496429,"DG-1-I-24-T",20.3799940496429,0.722752084876352,6.38521494660782,6.65298556232089,2.18197654806747,10.3742408899335,0.929868502391179,0.0364226899723887,0.701127438385152,-0.0147067955255415,-0.29972440529985,0.0884424101774088,0.0737356146518673
"97","DG-1-I-27-L-D2","DG-1",1,"I",27,"L","D2",793,20.095213310564,"DG-1-I-27-L",20.095213310564,0.654906746331467,4.91880316713535,9.00217916781607,2.19459407891735,13.5212495492039,0.807962925164539,0.0238783760733402,0.636344342739039,-0.0072534419868362,-0.145759463961274,0.0638066449385701,0.0565532029517339
"98","DG-1-I-27-M-D2","DG-1",1,"I",27,"M","D2",793,46.9729326513214,"DG-1-I-27-M",46.9729326513214,0.837421559799123,12.2845865169289,12.5102944404023,3.60438130808568,20.8349571629595,0.999820389311553,0.15696475913208,0.781997810747775,-0.0456486882845992,-2.14425276041364,0.0540770146518177,0.00842832636721851
"99","DG-1-I-27-T-D2","DG-1",1,"I",27,"T","D2",793,32.4722499526126,"DG-1-I-27-T",32.4722499526126,0.769978824056856,7.78533303454191,15.6613039695846,4.09538241140269,26.7114010987756,1.01894411309153,0.207270537022586,0.648659858623032,-0.0479755468754339,-1.55787394975237,0.0350286785006621,-0.0129468683747717
"100","DG-1-I-30-L-D2","DG-1",1,"I",30,"L","D2",793,19.7277163394133,"DG-1-I-30-L",19.7277163394133,0.671880526241813,5.29594613465673,8.17027522237357,2.23593980222978,12.544144247834,0.809779847761032,0.0282027057184363,0.651798375260793,-0.0126332735079897,-0.249225636203846,0.0731540796820706,0.0605208061740809
"101","DG-1-I-30-M-D2","DG-1",1,"I",30,"M","D2",793,54.0786403085824,"DG-1-I-30-M",54.0786403085824,0.850335152465105,13.3385051574155,22.5778298293133,5.60265317352363,38.8454188486959,1.09923563863632,0.258982670886924,0.756093110768715,-0.0544848502146982,-2.94646661702765,0.0467498950691017,-0.00773495514559648
"102","DG-1-I-30-T-D2","DG-1",1,"I",30,"T","D2",793,205.184736639754,"DG-1-I-30-T",205.184736639754,0.931245571446053,31.6906659782597,48.5112867926266,10.5449471519912,115.429954942033,1.02607900714644,0.627894842794312,0.845922590380559,-0.0566455943161091,-11.6228113515532,0.0230485622502075,-0.0335970320659016
"103","DG-1-O-1-L-D2","DG-1",1,"O",1,"L","D2",793,13.9539076863529,"DG-1-O-1-L",13.9539076863529,0.699287424424003,5.61942197585907,8.01365494211854,2.59612708363547,10.5968125972675,1.0173757561792,0.02750614239489,0.656150459266271,-0.011544691885788,-0.161093564841673,0.0947613626160905,0.0832166707303026
"104","DG-1-O-1-M-D2","DG-1",1,"O",1,"M","D2",793,20.0277566903985,"DG-1-O-1-M",20.0277566903985,0.795948041021002,8.83226540019625,7.7274035179661,2.96951480371567,10.9470593687525,1.1890732913915,0.0717830135873487,0.738902669050226,-0.0370199931013905,-0.74142741451488,0.0963370358763543,0.0593170427749638
"105","DG-1-O-1-T-D2","DG-1",1,"O",1,"T","D2",793,95.7275541795666,"DG-1-O-1-T",95.7275541795666,0.961917350747581,45.1602689412273,14.8017416132039,5.17671034646563,20.38301940644,1.16101606999814,0.151399537692619,0.946240475455925,-0.0675227574580973,-6.46378842292374,0.1231263591241,0.0556036016660024
"106","DG-1-O-2-L-D2","DG-1",1,"O",2,"L","D2",793,32.8375039054734,"DG-1-O-2-L",32.8375039054734,0.868731284136828,14.0773603211052,8.07276733656536,2.71184911554792,10.6773379785353,0.998809987538296,0.0498849184819585,0.847473952669762,-0.0189010377762654,-0.620662901795614,0.115100276459758,0.096199238683493
"107","DG-1-O-2-M-D2","DG-1",1,"O",2,"M","D2",793,-9.77637941167316,"DG-1-O-2-M",-9.77637941167316,2.95831899285297,-2.08812942581751,-24.8022114115579,-26.4489218456197,-120.402414726073,2.77680889509131,4.41229967990744,18.2739895889039,-0.0896546441695797,0.876497817420362,0.0551786826125313,-0.0344759615570484
"108","DG-1-O-2-T-D2","DG-1",1,"O",2,"T","D2",793,-16.3669152294868,"DG-1-O-2-T",-16.3669152294868,1.53253960347972,-4.87956832534319,27.0971971122166,8.45231552203105,50.6986844703856,1.16116521839363,0.374979846176565,1.85319941192518,-0.0745836892238427,1.22070491902902,0.0946202013244403,0.0200365121005976
"109","DG-1-O-3-L-D2","DG-1",1,"O",3,"L","D2",793,31.2843517788202,"DG-1-O-3-L",31.2843517788202,0.888768113901862,16.390847039351,8.29025140946535,2.76879799961712,9.6167414500972,0.931851187354769,0.0384232226077394,0.876301333288527,-0.00657314147014365,-0.205636470043925,0.163514695863111,0.156941554392967
"110","DG-1-O-3-M-D2","DG-1",1,"O",3,"M","D2",793,13.3624859344872,"DG-1-O-3-M",13.3624859344872,0.716740433280382,6.13486871532646,9.34170109808377,2.63832683497538,10.5527221787305,0.944447102808467,0.023587127876849,0.682486803096756,0.00257844901935653,0.0344544887539439,0.118520034346967,0.121098483366324
"111","DG-1-O-3-T-D2","DG-1",1,"O",3,"T","D2",793,-151.715642701525,"DG-1-O-3-T",-151.715642701525,1.05570231823188,-41.6604234589904,13.0141626793643,3.7352079889311,20.9566193143148,1.00638318976594,0.13459148887284,1.07216519761989,-0.0452168666831156,6.86010598977806,0.0789459949391342,0.0337291282560185
"112","DG-1-O-4-L-D2","DG-1",1,"O",4,"L","D2",793,13.059640248797,"DG-1-O-4-L",13.059640248797,0.720176666562224,6.22044913967301,8.12053615689947,2.30205545862979,8.91781570132615,0.86267333549593,0.0193864209755252,0.698676801343559,0.0238662992297031,0.311685282010064,0.121104657877671,0.144970957107375
"113","DG-1-O-4-M-D2","DG-1",1,"O",4,"M","D2",793,13.7461496863798,"DG-1-O-4-M",13.7461496863798,0.697938572990806,5.60844407310682,7.87550665506794,2.30812588616837,9.73812956504559,0.937712333539489,0.019136081760543,0.663146076749199,0.00796661122025411,0.109510230326806,0.0916413394445951,0.0996079506648492
"114","DG-1-O-4-T-D2","DG-1",1,"O",4,"T","D2",793,32.1051903114187,"DG-1-O-4-T",32.1051903114187,0.885260196316436,16.6921173262087,6.73864855709888,2.83886725536039,9.24086574257629,1.18808596212547,0.082372024840658,0.858643626377582,-0.035875917208408,-1.15180314957264,0.139880835065594,0.104004917857186
"115","DG-1-T-03-L-D2","DG-1",1,"T",3,"L","D2",793,13.3145493491514,"DG-1-T-03-L",13.3145493491514,0.662923913092795,4.88280878626612,5.52388860291992,2.10098615859264,8.32623070630568,0.654143929271528,0.0214680460692136,0.672973640210924,-0.00310341058957722,-0.041320513445605,0.106847467671371,0.103744057081794
"116","DG-1-T-03-M-D2","DG-1",1,"T",3,"M","D2",793,18.1918590622778,"DG-1-T-03-M",18.1918590622778,0.689025974187968,5.42597889055168,6.5609759049304,2.25950306648646,10.574444111193,0.680708540512154,0.0511225383852439,0.681890464208856,-0.0176885482024464,-0.321787575915213,0.077093776349772,0.0594052281473256
"117","DG-1-T-03-T-D2","DG-1",1,"T",3,"T","D2",793,13.4605191614475,"DG-1-T-03-T",13.4605191614475,0.689751964982171,5.37891212891874,4.1121050405004,1.94127346767939,6.64286864798849,0.679101854773923,0.0267358645581779,0.689370876862438,-0.00418653742532632,-0.056352967233722,0.108845070897766,0.104658533472439
"118","DG-1-T-06-L-D2","DG-1",1,"T",6,"L","D2",793,14.6990786753122,"DG-1-T-06-L",14.6990786753122,0.722031947983617,6.10978212558603,5.4399612896641,2.21580871589867,8.01258774421712,0.75884889328048,0.0275122916063664,0.711394342225618,-0.00834587625508063,-0.12267669168785,0.113227745004897,0.104881868749816
"119","DG-1-T-06-M-D2","DG-1",1,"T",6,"M","D2",793,13.3650413179825,"DG-1-T-06-M",13.3650413179825,0.724313009456085,6.2614152300044,4.55047650753809,2.06676794166708,6.70786104304924,0.839928061109684,0.0178928041816344,0.71805667084249,-0.00169808633677601,-0.0226949940525129,0.141489013712968,0.139790927376192
"120","DG-1-T-06-T-D2","DG-1",1,"T",6,"T","D2",793,23.6887057097234,"DG-1-T-06-T",23.6887057097234,0.852405191021559,12.3776143080894,6.26712607758811,2.98029759489074,9.19301198250696,1.03874823794138,0.0818519376037235,0.818933140998422,-0.0515234219093661,-1.22052317876889,0.154879367996581,0.103355946087214
"121","DG-1-T-09-L-D2","DG-1",1,"T",9,"L","D2",793,11.226304006769,"DG-1-T-09-L",11.226304006769,0.724960900947466,6.26305839285224,3.81152827865308,2.05250704759522,5.58706763369139,0.785283428580549,0.0213258964175281,0.72435130895711,0.00125082743646998,0.0140421690618195,0.177172335357138,0.178423162793608
"122","DG-1-T-09-M-D2","DG-1",1,"T",9,"M","D2",793,12.1426955397544,"DG-1-T-09-M",12.1426955397544,0.620145395321432,4.32151833558905,4.07845547488851,1.82862114000934,6.74367890035691,0.621771432687694,0.011506312629715,0.635299172992042,0.00217501659183508,0.0264105642685677,0.093038640556748,0.095213657148583
"123","DG-1-T-09-T-D2","DG-1",1,"T",9,"T","D2",793,13.9313433706816,"DG-1-T-09-T",13.9313433706816,0.625802802916145,4.37729898900133,4.52977730434671,1.86943571602946,7.64123932324302,0.585281768115628,0.00984956543831189,0.639709933723515,-0.00297071463465517,-0.0413860456316902,0.0851804807893706,0.0822097661547154
"124","DG-1-T-12-L-D2","DG-1",1,"T",12,"L","D2",793,11.8650721369018,"DG-1-T-12-L",11.8650721369018,0.614382530472333,4.22186052398138,4.71713072703031,1.89900441577195,7.43264185307867,0.601462903271394,0.00972091430257891,0.631349149414853,0.00296447943845327,0.0351737623856101,0.100384439323383,0.103348918761836
"125","DG-1-T-12-M-D2","DG-1",1,"T",12,"M","D2",793,11.831710529916,"DG-1-T-12-M",11.831710529916,0.609244549450085,4.17054949514075,5.06905285807595,1.94862449817475,7.82057194718082,0.664138709914871,0.0101208192954463,0.621836581423035,0.00316482385277547,0.0374452797042129,0.0963953959020532,0.0995602197548287
"126","DG-1-T-12-T-D2","DG-1",1,"T",12,"T","D2",793,11.751058239673,"DG-1-T-12-T",11.751058239673,0.676590456402415,5.20943455886264,6.6630325023968,2.34731642143004,8.72972126658568,0.80384591139997,-0.00570111523404203,0.66886607038086,-2.1594532030017e-05,-0.000253758603543214,0.159627767748959,0.159606173216929
"127","DG-1-T-15-L-D2","DG-1",1,"T",15,"L","D2",793,17.0466484268126,"DG-1-T-15-L",17.0466484268126,0.682178881294099,5.24210110942702,7.83711464721591,2.24642169343028,11.476272134948,0.899031757542233,0.0313090783131457,0.659754717609541,-0.010001642000077,-0.170494474866155,0.0827384788332788,0.0727368368332018
"128","DG-1-T-15-M-D2","DG-1",1,"T",15,"M","D2",793,17.92380128522,"DG-1-T-15-M",17.92380128522,0.649059988975375,4.70196739201348,5.82695947245711,1.8506632396286,9.53423252737501,0.687072407791191,0.010961654466875,0.657220695528177,-2.36551659494877e-05,-0.00042399049384752,0.070123645883264,0.0700999907173145
"129","DG-1-T-15-T-D2","DG-1",1,"T",15,"T","D2",793,18.2631590413943,"DG-1-T-15-T",18.2631590413943,0.673710447909007,5.144156242217,6.5725760103578,2.10007305789791,10.5278711300525,0.68889364413135,0.0340132281373193,0.665371312977902,-0.0108234741093919,-0.197670829040239,0.0712726832770702,0.0604492091676782
"130","DG-1-T-18-L-D2","DG-1",1,"T",18,"L","D2",793,17.8947346103697,"DG-1-T-18-L",17.8947346103697,0.733993854376561,6.46647714593752,5.89630807122433,2.1673404386679,8.93733989062641,0.721033295144832,0.027134658007341,0.732617938892895,-0.0101932206372355,-0.182404978128272,0.111938074721341,0.101744854084106
"131","DG-1-T-18-M-D2","DG-1",1,"T",18,"M","D2",793,14.9893048128342,"DG-1-T-18-M",14.9893048128342,0.709026114451619,5.87974199563183,5.69343090143584,2.12117529773831,8.31732853347289,0.836046279735395,0.0134975760820868,0.697212180881032,-0.00370665288265545,-0.0555601498934932,0.125817299604611,0.122110646721955
"132","DG-1-T-18-T-D2","DG-1",1,"T",18,"T","D2",793,18.1647990483999,"DG-1-T-18-T",18.1647990483999,0.664468452940702,4.93634853258566,5.91697465445377,1.96980016302464,9.72660045759035,0.586172190189031,0.0158683589907574,0.671091638592251,-0.00584926084719714,-0.106250647871009,0.0719668589023854,0.0661175980551882
"133","DG-1-T-21-L-D2","DG-1",1,"T",21,"L","D2",793,17.3312873189477,"DG-1-T-21-L",17.3312873189477,0.732248598803457,6.44172754100811,5.20581891141886,2.06526561441221,8.1086906425947,0.728511432390985,0.0340836409134335,0.728266853709149,-0.00934426859437187,-0.161948203794479,0.107043611886982,0.0976993432926106
"134","DG-1-T-21-M-D2","DG-1",1,"T",21,"M","D2",793,29.433115778317,"DG-1-T-21-M",29.433115778317,0.806610678875438,9.03746196265243,8.42669308398355,3.08349357962826,14.4965137334371,0.736329215073992,0.139655657051069,0.754182363891597,-0.0509054108250445,-1.49830485055633,0.0593686251249751,0.00846321429993069
"135","DG-1-T-21-T-D2","DG-1",1,"T",21,"T","D2",793,14.3294564771886,"DG-1-T-21-T",14.3294564771886,0.604789770579524,4.05449024824428,5.71338607469107,1.89553324888214,9.21005454428876,0.684192263470928,0.0197616484014468,0.608220123889364,-0.000829363433992092,-0.0118843272311614,0.068123531844418,0.0672941684104259
"136","DG-1-T-24-L-D2","DG-1",1,"T",24,"L","D2",793,13.1755529798126,"DG-1-T-24-L",13.1755529798126,0.736971619623869,6.58355162179551,5.82456452285991,2.44649153881272,8.07905744924373,0.841924830612547,0.0488037542078473,0.716654896075992,-0.0189802045255025,-0.250074690293437,0.144562162353519,0.125581957828017
"137","DG-1-T-24-M-D2","DG-1",1,"T",24,"M","D2",793,14.9387869290394,"DG-1-T-24-M",14.9387869290394,0.636032920309884,4.47314354262365,7.24010190026505,2.0890766706082,10.5433251212398,0.601900042547143,-0.00331630297406608,0.646016954004272,0.000670508030335137,0.0100165765993865,0.0915899566128351,0.0922604646431702
"138","DG-1-T-24-T-D2","DG-1",1,"T",24,"T","D2",793,12.7378376099604,"DG-1-T-24-T",12.7378376099604,0.676727375212894,5.19589145603316,7.33377682081223,2.34827400707586,9.66160381263882,0.800252374344941,0.00998273944740223,0.663923422109958,-0.00304623311687952,-0.0388024227648948,0.131530820647396,0.128484587530517
"139","DG-1-T-27-L-D2","DG-1",1,"T",27,"L","D2",793,17.088505854364,"DG-1-T-27-L",17.088505854364,0.691869901282193,5.50051003639114,6.29168560515957,2.24968650560964,10.0305442997596,0.595072793648252,0.0391615531743743,0.692952469274062,-0.0188796299916948,-0.322624667641304,0.0860133240201918,0.067133694028497
"140","DG-1-T-27-M-D2","DG-1",1,"T",27,"M","D2",793,23.5126858338576,"DG-1-T-27-M",23.5126858338576,0.677202546312199,5.09429988414957,7.87132380904032,2.4101771128785,14.2513280399345,0.527676001736529,0.0895881560998703,0.660281937511543,-0.0282450393677044,-0.664116737017773,0.0444355845367343,0.01619054516903
"141","DG-1-T-27-T-D2","DG-1",1,"T",27,"T","D2",793,13.3242661357928,"DG-1-T-27-T",13.3242661357928,0.664094091468229,4.90635953158389,8.82359031695223,2.51262206248853,11.5402133857615,0.718835447985001,0.0206282276324761,0.652343618820817,-0.00838287538385335,-0.111695662597648,0.109861008484819,0.101478133100965
"142","DG-1-T-30-L-D2","DG-1",1,"T",30,"L","D2",793,16.7108813743138,"DG-1-T-30-L",16.7108813743138,0.693512625957363,5.58115759279898,5.61698823140557,2.15298693067236,9.10087837461298,0.642526368359256,0.0365299892495789,0.690284609367059,-0.0176219407856864,-0.294478162054788,0.0973251709604683,0.0797032301747819
"143","DG-1-T-30-M-D2","DG-1",1,"T",30,"M","D2",793,11.7321583314974,"DG-1-T-30-M",11.7321583314974,0.616839719375788,4.16879695919073,8.74340938967246,2.45949161484746,11.4253621815232,0.717949831967744,0.0128165507478604,0.606393128013096,-0.00400276231434146,-0.046961041235205,0.0994443600100305,0.0954415976956891
"144","DG-1-T-30-T-D2","DG-1",1,"T",30,"T","D2",793,204.757093425606,"DG-1-T-30-T",204.757093425606,0.975116444180492,55.3091576497035,10.4020073926138,3.36117337490569,18.1412937555447,0.654403332101159,0.120149380007108,0.971679209885539,-0.0501563093085658,-10.2698601109776,0.0893864196575592,0.0392301103489935
