"","ID","Location","site_num","Tapping","Tree_num","C_pos.","Device","nm","refl","Tree_ID","r800","NDVI","SR","MCARI","G","TCARI","SPRI","PRI","SIPI","ARI1","ARI2","CRI1","CRI2"
"216","LLT-1-T-30-T-D2","LLT-1",1,"T",30,"T","D2",793,0.418610307709997,"LLT-1-T-30-T",0.418610307709997,0.649355435532199,4.75635253064503,0.179845823537278,2.13170770072189,0.276504710630495,0.895491179293645,0.0179359004188065,0.620986704924899,-0.329622366336578,-0.137983320200252,2.92835763150132,2.59873526516474
"217","LLT-2-I-03-L-D2","LLT-2",2,"I",3,"L","D2",793,11.8479212991038,"LLT-2-I-03-L",11.8479212991038,0.646493371025767,4.71451885253422,4.81768538855969,1.98116059484342,7.33282376497167,0.707551431415759,0.0140762699921323,0.649491302171736,-0.000209592129188085,-0.00248323105153203,0.11276644186212,0.112556849732932
"218","LLT-2-I-03-M-D2","LLT-2",2,"I",3,"M","D2",793,13.0640741210277,"LLT-2-I-03-M",13.0640741210277,0.657605048128209,4.83097992318542,4.66011668838326,1.97406542985988,7.44532721643726,0.677332594484415,0.020298913785362,0.658205315971397,-0.00532388319507388,-0.0695516046721389,0.0947049520105781,0.0893810688155042
"219","LLT-2-I-03-T-D2","LLT-2",2,"I",3,"T","D2",793,15.9247169239429,"LLT-2-I-03-T",15.9247169239429,0.708947376155896,5.93320631312868,5.04538255918214,2.02714420448877,7.873131292165,0.659614187430849,0.0237564569326752,0.71105137815796,-0.00679724518810415,-0.108244205483192,0.101320573537924,0.0945233283498199
"220","LLT-2-I-06-L-D2","LLT-2",2,"I",6,"L","D2",793,13.1246276515721,"LLT-2-I-06-L",13.1246276515721,0.755371753077364,7.17334525814605,4.49044125807739,2.44411163452368,6.92315033246729,1.10959401119663,0.0692272063232249,0.695674218337966,-0.0422799714426633,-0.554908882304058,0.130783780635657,0.0885038091929934
"221","LLT-2-I-06-M-D2","LLT-2",2,"I",6,"M","D2",793,12.0210739546961,"LLT-2-I-06-M",12.0210739546961,0.640659399681203,4.5740734404617,4.50727446440414,1.93131151689765,7.16955207505938,0.705623357029447,0.0182882912573685,0.641053634895238,-0.00321822756583787,-0.0386865515719786,0.1039345663612,0.100716338795363
"222","LLT-2-I-06-T-D2","LLT-2",2,"I",6,"T","D2",793,30.7918974922823,"LLT-2-I-06-T",30.7918974922823,0.808574980522783,9.37110410048747,8.91081327197132,3.91357465350839,17.4739335666334,1.07876855303902,0.258662460629253,0.598181999685548,-0.0786472437104154,-2.42169786638165,0.0457477729822312,-0.0328994707281841
"223","LLT-2-I-09-L-D2","LLT-2",2,"I",9,"L","D2",793,-600.317647058822,"LLT-2-I-09-L",-600.317647058822,1.01842853350574,-152.275584719134,11.7544297566796,-2.18053431939618,-11.8233692822554,-1.28876230325393,-0.44955501085907,1.00697505037407,-0.211249778886098,126.816970202599,-0.0515978930261981,-0.262847671912297
"224","LLT-2-I-09-M-D2","LLT-2",2,"I",9,"M","D2",793,12.4447341241351,"LLT-2-I-09-M",12.4447341241351,0.727468328366408,6.46933383071804,4.57399844702011,2.18603821152818,6.63930614644004,0.910420815162128,0.0309383233891617,0.715184323076508,-0.0112911990606434,-0.140515970252392,0.167885456640685,0.156594257580042
"225","LLT-2-I-09-T-D2","LLT-2",2,"I",9,"T","D2",793,16.324210740238,"LLT-2-I-09-T",16.324210740238,0.764028872153238,7.56701255662613,6.81015869105035,2.81335729220143,9.86329311001636,0.810815845390988,0.0648520251262026,0.73015819800388,-0.039027380300379,-0.6370911806628,0.119010486663839,0.0799831063634604
"226","LLT-2-I-12-L-D2","LLT-2",2,"I",12,"L","D2",793,12.8887424057461,"LLT-2-I-12-L",12.8887424057461,0.767870130186748,7.67434921895763,4.83606851469069,2.53264343808703,6.93131302405481,0.974235715353565,0.0643586052682475,0.731385930740644,-0.0350278422327321,-0.451464835566798,0.164758680660441,0.129730838427709
"227","LLT-2-I-12-M-D2","LLT-2",2,"I",12,"M","D2",793,17.089756097561,"LLT-2-I-12-M",17.089756097561,0.692746622680315,5.53032084613124,6.46380809084699,2.43920518018072,10.621924028204,0.761636308472022,0.0729134423868893,0.650278431829438,-0.0298593681579329,-0.510289319046352,0.0644372589466899,0.034577890788757
"228","LLT-2-I-12-T-D2","LLT-2",2,"I",12,"T","D2",793,19.1322231503687,"LLT-2-I-12-T",19.1322231503687,0.761807896197926,7.51916080807384,7.55390362610454,3.26299306295792,12.5346678033889,0.990364177750573,0.142492109266524,0.663600521233599,-0.0632221539440257,-1.20958035730406,0.0704269046403476,0.00720475069632195
"229","LLT-2-I-15-L-D2","LLT-2",2,"I",15,"L","D2",793,47.9166598107775,"LLT-2-I-15-L",47.9166598107775,0.887552287239648,16.9614162597131,6.49850862735201,2.69182593086076,10.9146704787745,0.799281290689664,0.0983758414912172,0.872166274905067,-0.0457300352206156,-2.19123054080111,0.0957793171969918,0.0500492819763762
"230","LLT-2-I-15-M-D2","LLT-2",2,"I",15,"M","D2",793,16.227963800905,"LLT-2-I-15-M",16.227963800905,0.793836325928518,8.77066112828747,4.95586721286676,2.34397738604876,7.01481366431202,0.830751795965916,0.0394442801658884,0.781669369280715,-0.0177628873728418,-0.288255493286029,0.16816691654455,0.150404029171708
"231","LLT-2-I-15-T-D2","LLT-2",2,"I",15,"T","D2",793,16.0390608059969,"LLT-2-I-15-T",16.0390608059969,0.756184651371944,7.26798347932455,4.831053602034,2.29404053741931,7.5512288358094,0.865149100842245,0.0449962685904062,0.733295636117328,-0.0278930420933028,-0.447378198198715,0.125720678944314,0.097827636851011
"232","LLT-2-I-18-L-D2","LLT-2",2,"I",18,"L","D2",793,22.5094343366695,"LLT-2-I-18-L",22.5094343366695,0.742173970428935,6.88889203652173,7.00931355012969,2.8765731533578,12.6723376332278,0.874498266231975,0.13681533541495,0.678024914793059,-0.0530069303415748,-1.19315601791209,0.0579263621759099,0.00491943183433505
"233","LLT-2-I-18-M-D2","LLT-2",2,"I",18,"M","D2",793,14.4189408314646,"LLT-2-I-18-M",14.4189408314646,0.787538831761239,8.53701036332077,4.75385684092058,2.39101794973881,6.61309314723075,0.814353103991099,0.0464239986085769,0.773412442160465,-0.0190035428102564,-0.274010959369291,0.17304082739536,0.154037284585104
"234","LLT-2-I-18-T-D2","LLT-2",2,"I",18,"T","D2",793,12.5827575474634,"LLT-2-I-18-T",12.5827575474634,0.727325387517527,6.42075493675805,4.56109361504063,2.19518116401483,6.67900947397898,0.856875105952834,0.0267326044435802,0.714632253115745,-0.011822687381638,-0.148762008882605,0.150549406789284,0.138726719407646
"235","LLT-2-I-21-L-D2","LLT-2",2,"I",21,"L","D2",793,12.5342552447642,"LLT-2-I-21-L",12.5342552447642,0.710356421053827,5.94069178031467,4.52911828863724,2.12718323764301,6.8026533486416,0.804709387302022,0.0278510451768444,0.700644830948971,-0.0105718788432096,-0.132510627837511,0.138172915756291,0.127601036913081
"236","LLT-2-I-21-M-D2","LLT-2",2,"I",21,"M","D2",793,12.1119703058031,"LLT-2-I-21-M",12.1119703058031,0.675060006001115,5.26691829121833,4.4221560201984,1.97307235005579,6.7350987581743,0.790858568428488,0.0181492957636942,0.668920392348518,-0.000918695731291219,-0.0111272154174673,0.122720774143285,0.121802078411994
"237","LLT-2-I-21-T-D2","LLT-2",2,"I",21,"T","D2",793,11.3545191251373,"LLT-2-I-21-T",11.3545191251373,0.651629220966479,4.78687686558987,5.0469567504776,2.03078124298493,7.36925390843837,0.757682360988332,0.0117273154374856,0.648514601445719,0.00235924350769917,0.0267880755290262,0.123121542196795,0.125480785704494
"238","LLT-2-I-24-L-D2","LLT-2",2,"I",24,"L","D2",793,12.790210542958,"LLT-2-I-24-L",12.790210542958,0.623296179701084,4.36540049443825,5.54901664543817,2.05112967967192,8.63731358547038,0.692543506019716,0.0197812035226654,0.622690189627468,-0.00618553943568609,-0.0791143517041947,0.0925815167761247,0.0863959773404386
"239","LLT-2-I-24-M-D2","LLT-2",2,"I",24,"M","D2",793,13.5787336961216,"LLT-2-I-24-M",13.5787336961216,0.69383445263952,5.57639390230962,5.22111736130046,2.28229193196085,8.21403061346632,0.811933534006666,0.0542875176756386,0.666836829239591,-0.0253842854814057,-0.344686452618334,0.102124597779942,0.0767403122985367
"240","LLT-2-I-24-T-D2","LLT-2",2,"I",24,"T","D2",793,15.047429141148,"LLT-2-I-24-T",15.047429141148,0.626049841366762,4.39569249568255,5.00365275840641,1.87237515107948,8.41015595016189,0.624200926152051,0.0212962715618847,0.631479805927772,-0.0041884601616258,-0.0630255574925855,0.0723157413680027,0.0681272812063769
"241","LLT-2-I-27-L-D2","LLT-2",2,"I",27,"L","D2",793,21.5265046415918,"LLT-2-I-27-L",21.5265046415918,0.735192404024728,6.65051417285186,8.1155635022127,3.16466268127299,14.4325260716795,0.782509430401921,0.158385406135427,0.668569613737558,-0.0569408595502031,-1.22573767740367,0.057369650550064,0.000428790999860929
"242","LLT-2-I-27-M-D2","LLT-2",2,"I",27,"M","D2",793,13.2729103637256,"LLT-2-I-27-M",13.2729103637256,0.711993509921103,6.01773322076405,3.99578454225829,2.04022562840398,6.41398863494143,0.886451131096859,0.036801377769022,0.699613011592665,-0.0154887367386958,-0.205580614380053,0.129465615677363,0.113976878938667
"243","LLT-2-I-27-T-D2","LLT-2",2,"I",27,"T","D2",793,12.6694753879084,"LLT-2-I-27-T",12.6694753879084,0.702454330114476,5.77894976420401,5.08543303429094,2.19836645610226,7.49414392401647,0.805442596845354,0.0315845106064017,0.68764072138778,-0.0125623878256266,-0.159158863370136,0.12857595588148,0.116013568055853
"244","LLT-2-I-30-L-D2","LLT-2",2,"I",30,"L","D2",793,15.6988312566406,"LLT-2-I-30-L",15.6988312566406,0.773752443838754,7.96168258869864,4.89107934868264,2.28227499821408,7.20452157309896,0.90428566396066,0.0565528757627201,0.750225778370495,-0.0225990931229077,-0.354779349489635,0.141338715531543,0.118739622408636
"245","LLT-2-I-30-M-D2","LLT-2",2,"I",30,"M","D2",793,19.245554917491,"LLT-2-I-30-M",19.245554917491,0.721009908047065,6.20745258345248,6.05057304494752,2.20149181091813,9.73589806862568,0.740975559353703,0.0501285080565487,0.708208508555242,-0.0184252319435221,-0.354603813236564,0.0814256302271599,0.0630003982836378
"246","LLT-2-I-30-T-D2","LLT-2",2,"I",30,"T","D2",793,13.2217153947203,"LLT-2-I-30-T",13.2217153947203,0.725214529151655,6.33483764869926,5.21859936036296,2.23933491846232,7.44545145419715,0.869780694344379,0.0235933650221437,0.711121899862218,-0.0101907658043164,-0.134739405118919,0.152239006002042,0.142048240197725
"247","LLT-2-O-1-L-D2","LLT-2",2,"O",1,"L","D2",793,13.7092272820286,"LLT-2-O-1-L",13.7092272820286,0.532738883081084,3.33050629079824,2.15532902984371,1.33046625456855,4.64303499816115,0.852206889725309,0.0134684437569848,0.544865711625104,0.00384944982519866,0.0527729825644138,0.0495025560404886,0.0533520058656873
"248","LLT-2-O-1-M-D2","LLT-2",2,"O",1,"M","D2",793,13.7499917100797,"LLT-2-O-1-M",13.7499917100797,0.525318855957557,3.23049127782669,2.50967655733491,1.36432106229725,5.23743554055999,0.835900726047923,0.00916782418314305,0.542602726896021,0.00567036615366104,0.0779674876059558,0.0492032081929636,0.0548735743466246
"249","LLT-2-O-1-T-D2","LLT-2",2,"O",1,"T","D2",793,14.2102981319916,"LLT-2-O-1-T",14.2102981319916,0.555613448885684,3.55946753438889,3.73264560946048,1.51784044296634,6.93634329104752,0.892388733550099,0.0166889361387559,0.555077959241495,0.005530716415311,0.0785931291450692,0.0565160901901398,0.0620468066054508
"250","LLT-2-O-2-L-D2","LLT-2",2,"O",2,"L","D2",793,13.1397135143872,"LLT-2-O-2-L",13.1397135143872,0.464352995833979,2.78347449086334,2.52685455136604,1.36933974048868,5.44826260480344,0.897234435938449,0.0107276956271598,0.470926393168892,0.00132437274760569,0.0174018784898006,0.0398166170428519,0.0411409897904576
"251","LLT-2-O-2-M-D2","LLT-2",2,"O",2,"M","D2",793,13.6129001944145,"LLT-2-O-2-M",13.6129001944145,0.450551631750633,2.68878431605189,2.8204092749001,1.36499744442109,5.96802314696104,0.880932938166613,0.00797117333609094,0.457125550070524,0.00449079205238134,0.0611327040029371,0.0354689394825848,0.0399597315349661
"252","LLT-2-O-2-T-D2","LLT-2",2,"O",2,"T","D2",793,-29.2534840971272,"LLT-2-O-2-T",-29.2534840971272,1.66211629808895,-4.13567517741417,20.1342690020814,4.69347011223401,43.8187864898355,0.725597948977233,0.319152068873455,1.75601514982678,-0.0468646300328372,1.37095370938335,0.0609796252268986,0.0141149951940614
"253","LLT-2-O-3-L-D2","LLT-2",2,"O",3,"L","D2",793,12.6502191464821,"LLT-2-O-3-L",12.6502191464821,0.534191061679768,3.33832770033178,2.29818305904719,1.40475448051667,4.81585556834919,0.859199542242407,0.0133720888176376,0.541106604682536,0.00182532813066363,0.0230908008671335,0.0561210738899626,0.0579464020206263
"254","LLT-2-O-3-M-D2","LLT-2",2,"O",3,"M","D2",793,-14.492991977779,"LLT-2-O-3-M",-14.492991977779,1.73494243363806,-3.77816187187066,5.78346233613607,2.67305502121853,12.0070711636905,0.906389872846897,0.15710998801031,1.84914039060608,-0.0605136067798718,0.877023217607156,0.0902274722756786,0.0297138654958067
"255","LLT-2-O-3-T-D2","LLT-2",2,"O",3,"T","D2",793,-1508.82352941176,"LLT-2-O-3-T",-1508.82352941176,1.00571686512887,-554.402734383447,3.53295923077267,2.03134046573446,6.68781877661093,0.911043546247918,0.0713583691667383,1.00600256955401,-0.0394182836129138,59.4752338041904,0.115749925876638,0.0763316422637237
"256","LLT-2-O-4-L-D2","LLT-2",2,"O",4,"L","D2",793,12.3117191724295,"LLT-2-O-4-L",12.3117191724295,0.500402585890854,3.03446109717032,4.13680067592639,1.57699981210023,7.51606600584055,0.790506271485446,0.0049624247795184,0.517656942761849,0.00484485840446985,0.0596485361060177,0.0624713756625708,0.0673162340670407
"257","LLT-2-O-4-M-D2","LLT-2",2,"O",4,"M","D2",793,13.4663865546218,"LLT-2-O-4-M",13.4663865546218,0.533727616712685,3.33842410452916,3.20879382941143,1.50722707092993,6.32137722165179,0.868032726663568,0.015106695157549,0.534688070287951,8.01887511256982e-05,0.00107985271999102,0.0552529769258454,0.0553331656769711
"258","LLT-2-O-4-T-D2","LLT-2",2,"O",4,"T","D2",793,13.4688504701243,"LLT-2-O-4-T",13.4688504701243,0.335652067153363,2.03840219453863,2.74605966978914,1.04661393759141,5.53745896175826,0.875121584267006,-0.0224911135104436,0.348027622727173,0.0347993270221143,0.468706932121813,-0.00428326754086628,0.030516059481248
"259","LLT-2-T-03-L-D2","LLT-2",2,"T",3,"L","D2",793,21.6906833739413,"LLT-2-T-03-L",21.6906833739413,0.609216376834991,4.21378987479827,10.1663659348517,2.32069591227234,16.6643841361045,0.716830843002444,0.0424499702834511,0.577497399729295,-0.0148638485427663,-0.322407032459364,0.0398274882721027,0.0249636397293364
"260","LLT-2-T-03-M-D2","LLT-2",2,"T",3,"M","D2",793,17.7557448318694,"LLT-2-T-03-M",17.7557448318694,0.661281475261827,4.96928053149995,10.2322128392405,2.43323887309825,14.0657425419498,0.800052268279889,0.0127124785157766,0.64031360154305,-0.00772030038746088,-0.137079683705138,0.0784213168591671,0.0707010164717063
"261","LLT-2-T-03-T-D2","LLT-2",2,"T",3,"T","D2",793,21.2970922459893,"LLT-2-T-03-T",21.2970922459893,0.760233702781684,7.2298155918232,8.23977738221221,2.45555681320262,11.6488493912074,0.817142499174877,0.0184902606672721,0.745677813018768,-0.0144111757500515,-0.306916139322011,0.107262991360491,0.0928518156104397
"262","LLT-2-T-06-L-D2","LLT-2",2,"T",6,"L","D2",793,34.0458526107072,"LLT-2-T-06-L",34.0458526107072,0.843030154933825,11.7604059791943,5.45839618656138,2.26026738264963,9.16248720378439,0.994601655008664,0.0752657329552553,0.819474278964418,-0.0297006175252499,-1.01118284671164,0.0857541023392331,0.0560534848139832
"263","LLT-2-T-06-M-D2","LLT-2",2,"T",6,"M","D2",793,24.9942503317117,"LLT-2-T-06-M",24.9942503317117,0.767403820911819,7.53343022902346,6.55809132335499,2.42037345058714,11.1811407938278,1.03122693141023,0.0790245398131358,0.719333366158631,-0.0332797775417155,-0.831803090861314,0.0687431004023273,0.0354633228606119
"264","LLT-2-T-06-T-D2","LLT-2",2,"T",6,"T","D2",793,-29.0020469726352,"LLT-2-T-06-T",-29.0020469726352,1.52096569650055,-4.94850619957959,-10.6462514546031,-10.3833190783052,-65.3577745814742,1.38606258933217,-2.9826865208781,-0.496189315618614,-0.0922077090140724,2.67421230806521,0.0212036539519842,-0.0710040550620882
"265","LLT-2-T-09-L-D2","LLT-2",2,"T",9,"L","D2",793,15.6187502076711,"LLT-2-T-09-L",15.6187502076711,0.689434428970885,5.44800705366961,5.24065112833302,1.95564236982973,8.20659865655651,0.869427308748808,0.0277084286981992,0.681331478323981,-0.00455494777561372,-0.0711425915162977,0.10245109983525,0.0978961520596367
"266","LLT-2-T-09-M-D2","LLT-2",2,"T",9,"M","D2",793,15.5540956671237,"LLT-2-T-09-M",15.5540956671237,0.644456324604374,4.6504240816604,5.62023025870786,1.93161028593034,8.96954920466636,0.73550749371821,0.0205584893152784,0.64531900114133,-0.00156485957568323,-0.0243399755457915,0.0753768442048058,0.0738119846291225
"267","LLT-2-T-09-T-D2","LLT-2",2,"T",9,"T","D2",793,16.7859238643332,"LLT-2-T-09-T",16.7859238643332,0.683494293908951,5.43259333196838,5.22372889975114,1.91419155628346,8.33745227930628,0.803192153668428,0.0184087121491336,0.680582373279145,-0.00235887150254427,-0.0395958374474533,0.0887741800111977,0.0864153085086534
"268","LLT-2-T-12-L-D2","LLT-2",2,"T",12,"L","D2",793,18.8013538748833,"LLT-2-T-12-L",18.8013538748833,0.724162297585923,6.33198856380169,6.98435350738026,2.25555465720705,10.3775254728956,0.886300081129253,0.037504131197035,0.704799072030751,-0.0128090994289827,-0.24082841118287,0.0926752384343114,0.0798661390053287
"269","LLT-2-T-12-M-D2","LLT-2",2,"T",12,"M","D2",793,16.864987891978,"LLT-2-T-12-M",16.864987891978,0.670043162967588,5.09244571422529,6.62378357594482,2.05774330301517,10.0659268025067,0.757120208529713,0.0180851750146836,0.667416513474276,-0.00366479136064618,-0.0618066619239234,0.0834450631337472,0.079780271773101
"270","LLT-2-T-12-T-D2","LLT-2",2,"T",12,"T","D2",793,15.3776138362321,"LLT-2-T-12-T",15.3776138362321,0.624065200191153,4.28769177433251,6.09380688575898,1.94763337717173,9.75542347608071,0.737547316078516,0.0133946580048672,0.626205524819269,-0.00333103554392472,-0.0512233782692377,0.0728156143928672,0.0694845788489425
"271","LLT-2-T-15-L-D2","LLT-2",2,"T",15,"L","D2",793,18.0091617330652,"LLT-2-T-15-L",18.0091617330652,0.591081281119033,3.96552074742465,6.55768341704877,1.9536003810043,11.4209667775647,0.619761205815541,0.0324150894688407,0.603681189226835,-0.0107325799782199,-0.19328476864082,0.0490450445378412,0.0383124645596212
"272","LLT-2-T-15-M-D2","LLT-2",2,"T",15,"M","D2",793,21.4477435418612,"LLT-2-T-15-M",21.4477435418612,0.710028293259583,5.89614202254114,6.24038293729956,2.01449609933188,10.1531377814003,0.595918926584639,0.0307044668090448,0.720364566889135,-0.00854580016561154,-0.183288130312031,0.0687761803353228,0.0602303801697112
"273","LLT-2-T-15-T-D2","LLT-2",2,"T",15,"T","D2",793,25.2656361814799,"LLT-2-T-15-T",25.2656361814799,0.659536985350109,4.9440148141045,8.51946227778314,2.29972831262579,15.2670602070717,0.635996600493207,0.0736928960430063,0.64020763528116,-0.0226422997698559,-0.572072108297186,0.0390206785814507,0.0163783788115948
"274","LLT-2-T-18-L-D2","LLT-2",2,"T",18,"L","D2",793,31.4900546757165,"LLT-2-T-18-L",31.4900546757165,0.837670099551381,11.2914636940479,6.51440331437642,2.3765061950131,10.0810629527165,0.875035116825095,0.0537100338843984,0.825189535110483,-0.0247551711216216,-0.779541692126581,0.101295015848998,0.0765398447273769
"275","LLT-2-T-18-M-D2","LLT-2",2,"T",18,"M","D2",793,41.6880755922278,"LLT-2-T-18-M",41.6880755922278,0.839179584610149,11.369266416541,6.47411884305125,2.28727764422443,11.2878291878509,0.887628723317238,0.0727841974019216,0.821546741096656,-0.0284024246404087,-1.18404242541191,0.0693758828604835,0.0409734582200748
"276","LLT-2-T-18-T-D2","LLT-2",2,"T",18,"T","D2",793,19.57466617567,"LLT-2-T-18-T",19.57466617567,0.725057741118841,6.34442496293684,5.69716801727187,2.03925342175665,9.04490994548535,0.762247804971602,0.0246591397491345,0.720353031184608,-0.00949440333545351,-0.18584977582867,0.0915807802236289,0.0820863768881754
"277","LLT-2-T-21-L-D2","LLT-2",2,"T",21,"L","D2",793,19.6396301944338,"LLT-2-T-21-L",19.6396301944338,0.645607336963729,4.65812146310639,6.89117231374069,1.98782627535112,11.39318670795,0.701687700143268,0.0228711736278906,0.643877531921987,-0.00769426521177508,-0.151112523377159,0.0571666274300878,0.0494723622183127
"278","LLT-2-T-21-M-D2","LLT-2",2,"T",21,"M","D2",793,18.8309580282134,"LLT-2-T-21-M",18.8309580282134,0.758500370141734,7.40545215051882,7.33867990207846,2.39162899125293,10.0850089141845,0.832598055851864,0.0364129543743691,0.743641397800152,-0.0115061397133664,-0.216671634009162,0.113372830567601,0.101866690854235
"279","LLT-2-T-21-T-D2","LLT-2",2,"T",21,"T","D2",793,24.5505188652642,"LLT-2-T-21-T",24.5505188652642,0.684553921224793,5.46712399890431,8.22895022726946,2.16613352872282,13.4413711819082,0.66907024443612,0.0304658291138616,0.674272000670829,-0.0119862520985609,-0.294268708269531,0.0550093654768704,0.0430231133783095
"280","LLT-2-T-24-L-D2","LLT-2",2,"T",24,"L","D2",793,21.0479934443657,"LLT-2-T-24-L",21.0479934443657,0.738661426885597,6.63643874635274,8.01022646333699,2.37042690665265,11.8337045487619,0.85952420126751,0.0359887321763635,0.717942567437055,-0.0161541532633668,-0.340012511986624,0.0855969917234996,0.0694428384601327
"281","LLT-2-T-24-M-D2","LLT-2",2,"T",24,"M","D2",793,100.157395385998,"LLT-2-T-24-M",100.157395385998,0.89180654872658,19.141350925212,69.1436229610022,17.8724495170109,184.262699701999,1.18813462959244,1.12291116301077,0.097282562837123,-0.078927536877584,-7.90517651789112,0.0171792306786586,-0.0617483061989254
"282","LLT-2-T-24-T-D2","LLT-2",2,"T",24,"T","D2",793,17.6500495079516,"LLT-2-T-24-T",17.6500495079516,0.61290684247201,4.25441473613069,7.70342255314557,2.00476348521197,11.9512951978002,0.603599547295753,0.00209070402002784,0.625101492156006,-0.00214570758282698,-0.0378718450664833,0.0689486056255545,0.0668028980427275
"283","LLT-2-T-27-L-D2","LLT-2",2,"T",27,"L","D2",793,16.8067204553272,"LLT-2-T-27-L",16.8067204553272,0.659275947674013,4.85721630846859,7.05220039699253,2.10847421819045,10.8288768406418,0.812892384543496,0.0270557798664243,0.646810035307711,-0.00784411032235571,-0.131833769408579,0.0749307593314229,0.0670866490090672
"284","LLT-2-T-27-M-D2","LLT-2",2,"T",27,"M","D2",793,16.8707189542484,"LLT-2-T-27-M",16.8707189542484,0.615362843414276,4.21445439081402,7.40498654687496,2.04959458596343,11.6982711110739,0.657658728235713,0.0178719763484844,0.618656325086556,-0.00627580075977476,-0.105877270831018,0.0609683208666856,0.0546925201069108
"285","LLT-2-T-27-T-D2","LLT-2",2,"T",27,"T","D2",793,18.2357195530092,"LLT-2-T-27-T",18.2357195530092,0.689481870989326,5.55087361934095,5.76581553755755,2.07483594667252,9.48752738933061,0.85769657185332,0.03341704902411,0.673992915893746,-0.014827773247424,-0.270395114535637,0.0801239657369123,0.0652961924894883
"286","LLT-2-T-30-L-D2","LLT-2",2,"T",30,"L","D2",793,48.3361251063273,"LLT-2-T-30-L",48.3361251063273,0.902279549098557,18.4418853864026,7.41630107557588,3.02670309299596,12.011776351001,0.803025912876256,0.11264382698532,0.887267833865196,-0.0528572080199915,-2.55491261962548,0.0989617406653596,0.046104532645368
"287","LLT-2-T-30-M-D2","LLT-2",2,"T",30,"M","D2",793,16.8053435914637,"LLT-2-T-30-M",16.8053435914637,0.753716451060898,7.0156843342448,5.37725274360668,2.18118981685562,8.04922991140544,0.830102958921664,0.0349608700765388,0.743300026340878,-0.013279892290836,-0.22317315280513,0.123202789211673,0.109922896920837
"288","LLT-2-T-30-T-D2","LLT-2",2,"T",30,"T","D2",793,18.0482732014962,"LLT-2-T-30-T",18.0482732014962,0.804183224012289,8.94400100099621,5.36761680859469,2.39706400834138,7.82049940244977,0.880554921361737,0.0476899665214095,0.78287615776571,-0.0262337245451667,-0.473473427683966,0.143455910495686,0.117222185950519
