25/06/2024 11:10,25/06/2024 11:11,25/06/2024 11:11,25/06/2024 11:11,25/06/2024 11:11,25/06/2024 11:12,25/06/2024 11:12,25/06/2024 11:12,25/06/2024 11:12,25/06/2024 11:12,25/06/2024 11:12,25/06/2024 11:14,25/06/2024 11:14,25/06/2024 11:14,25/06/2024 11:14,25/06/2024 11:14,25/06/2024 11:14,25/06/2024 11:15,25/06/2024 11:15,25/06/2024 11:15,25/06/2024 11:15,25/06/2024 11:15,25/06/2024 11:15,26/06/2024 10:35
1.29E+04,4.17E+03,1.24E+04,3.90E+03,1.19E+04,3.91E+03,1.28E+04,4.04E+03,1.37E+04,3.96E+03,1.27E+04,3.94E+03,1.49E+04,3.88E+03,1.24E+04,3.93E+03,1.31E+04,4.08E+03,1.42E+04,3.89E+03,1.30E+04,4.13E+03,1.37E+04,6.82E+03
1.28E+04,4.20E+03,1.23E+04,3.91E+03,1.18E+04,3.91E+03,1.26E+04,4.00E+03,1.36E+04,3.96E+03,1.26E+04,3.96E+03,1.48E+04,3.89E+03,1.23E+04,3.89E+03,1.30E+04,4.08E+03,1.41E+04,3.91E+03,1.28E+04,4.12E+03,1.36E+04,6.78E+03
1.27E+04,4.16E+03,1.22E+04,3.93E+03,1.17E+04,3.92E+03,1.25E+04,4.03E+03,1.35E+04,3.94E+03,1.25E+04,3.95E+03,1.47E+04,3.87E+03,1.22E+04,3.90E+03,1.28E+04,4.05E+03,1.39E+04,3.94E+03,1.27E+04,4.10E+03,1.35E+04,6.69E+03
1.26E+04,4.16E+03,1.22E+04,3.90E+03,1.16E+04,3.92E+03,1.24E+04,4.05E+03,1.34E+04,3.96E+03,1.24E+04,3.94E+03,1.46E+04,3.88E+03,1.20E+04,3.89E+03,1.27E+04,4.06E+03,1.38E+04,3.89E+03,1.26E+04,4.09E+03,1.34E+04,6.70E+03
1.24E+04,4.15E+03,1.20E+04,3.92E+03,1.14E+04,3.90E+03,1.23E+04,4.02E+03,1.33E+04,3.92E+03,1.23E+04,3.96E+03,1.44E+04,3.86E+03,1.19E+04,3.94E+03,1.25E+04,4.05E+03,1.37E+04,3.93E+03,1.24E+04,4.11E+03,1.33E+04,6.61E+03
1.23E+04,4.12E+03,1.19E+04,3.90E+03,1.13E+04,3.89E+03,1.21E+04,3.99E+03,1.32E+04,3.95E+03,1.21E+04,3.93E+03,1.43E+04,3.87E+03,1.18E+04,3.88E+03,1.24E+04,4.04E+03,1.35E+04,3.90E+03,1.23E+04,4.08E+03,1.31E+04,6.55E+03
1.22E+04,4.14E+03,1.19E+04,3.87E+03,1.12E+04,3.91E+03,1.20E+04,4.01E+03,1.30E+04,3.96E+03,1.20E+04,3.97E+03,1.42E+04,3.87E+03,1.16E+04,3.89E+03,1.22E+04,4.01E+03,1.34E+04,3.88E+03,1.20E+04,4.03E+03,1.30E+04,6.49E+03
1.20E+04,4.13E+03,1.18E+04,3.91E+03,1.10E+04,3.93E+03,1.18E+04,4.01E+03,1.29E+04,3.94E+03,1.19E+04,3.92E+03,1.40E+04,3.89E+03,1.14E+04,3.91E+03,1.20E+04,4.04E+03,1.33E+04,3.90E+03,1.19E+04,4.06E+03,1.28E+04,6.43E+03
1.19E+04,4.09E+03,1.17E+04,3.90E+03,1.09E+04,3.92E+03,1.17E+04,3.98E+03,1.28E+04,3.94E+03,1.17E+04,3.95E+03,1.39E+04,3.88E+03,1.13E+04,3.91E+03,1.19E+04,4.02E+03,1.31E+04,3.93E+03,1.17E+04,4.03E+03,1.27E+04,6.42E+03
1.17E+04,4.09E+03,1.16E+04,3.86E+03,1.08E+04,3.93E+03,1.16E+04,4.01E+03,1.26E+04,3.90E+03,1.16E+04,3.94E+03,1.38E+04,3.86E+03,1.12E+04,3.89E+03,1.17E+04,4.05E+03,1.30E+04,3.90E+03,1.15E+04,4.02E+03,1.26E+04,6.39E+03
1.16E+04,4.11E+03,1.15E+04,3.87E+03,1.07E+04,3.94E+03,1.14E+04,3.98E+03,1.26E+04,3.93E+03,1.14E+04,3.94E+03,1.37E+04,3.89E+03,1.11E+04,3.88E+03,1.16E+04,4.03E+03,1.29E+04,3.88E+03,1.14E+04,4.02E+03,1.25E+04,6.35E+03
1.15E+04,4.13E+03,1.14E+04,3.89E+03,1.06E+04,3.93E+03,1.13E+04,4.00E+03,1.24E+04,3.91E+03,1.13E+04,3.97E+03,1.35E+04,3.90E+03,1.10E+04,3.91E+03,1.15E+04,4.03E+03,1.28E+04,3.90E+03,1.13E+04,4.03E+03,1.24E+04,6.31E+03
1.14E+04,4.09E+03,1.13E+04,3.89E+03,1.05E+04,3.93E+03,1.13E+04,4.02E+03,1.24E+04,3.94E+03,1.13E+04,3.94E+03,1.35E+04,3.90E+03,1.09E+04,3.92E+03,1.14E+04,4.05E+03,1.27E+04,3.91E+03,1.12E+04,4.04E+03,1.23E+04,6.31E+03
1.14E+04,4.09E+03,1.13E+04,3.93E+03,1.05E+04,3.94E+03,1.12E+04,4.01E+03,1.23E+04,3.96E+03,1.12E+04,3.94E+03,1.34E+04,3.90E+03,1.08E+04,3.90E+03,1.13E+04,4.04E+03,1.27E+04,3.92E+03,1.11E+04,4.02E+03,1.22E+04,6.28E+03
1.12E+04,4.08E+03,1.12E+04,3.92E+03,1.04E+04,3.93E+03,1.11E+04,3.98E+03,1.22E+04,3.90E+03,1.11E+04,3.96E+03,1.33E+04,3.87E+03,1.07E+04,3.90E+03,1.12E+04,4.00E+03,1.26E+04,3.89E+03,1.10E+04,3.99E+03,1.21E+04,6.23E+03
1.12E+04,4.08E+03,1.12E+04,3.90E+03,1.03E+04,3.91E+03,1.10E+04,4.00E+03,1.22E+04,3.93E+03,1.10E+04,3.93E+03,1.32E+04,3.87E+03,1.06E+04,3.90E+03,1.11E+04,4.02E+03,1.25E+04,3.90E+03,1.09E+04,3.99E+03,1.21E+04,6.12E+03
1.11E+04,4.08E+03,1.12E+04,3.87E+03,1.03E+04,3.92E+03,1.10E+04,3.99E+03,1.21E+04,3.94E+03,1.09E+04,3.92E+03,1.32E+04,3.88E+03,1.06E+04,3.91E+03,1.11E+04,4.01E+03,1.24E+04,3.91E+03,1.08E+04,4.01E+03,1.20E+04,6.06E+03
1.11E+04,4.08E+03,1.11E+04,3.88E+03,1.02E+04,3.93E+03,1.09E+04,3.99E+03,1.20E+04,3.90E+03,1.09E+04,3.94E+03,1.31E+04,3.89E+03,1.05E+04,3.90E+03,1.10E+04,4.01E+03,1.24E+04,3.88E+03,1.08E+04,4.00E+03,1.19E+04,5.94E+03
1.10E+04,4.02E+03,1.11E+04,3.87E+03,1.02E+04,3.94E+03,1.09E+04,3.97E+03,1.20E+04,3.93E+03,1.08E+04,3.95E+03,1.31E+04,3.89E+03,1.05E+04,3.92E+03,1.10E+04,4.00E+03,1.23E+04,3.91E+03,1.07E+04,3.98E+03,1.19E+04,5.95E+03
1.10E+04,4.09E+03,1.11E+04,3.90E+03,1.01E+04,3.93E+03,1.08E+04,3.98E+03,1.20E+04,3.94E+03,1.08E+04,3.97E+03,1.31E+04,3.90E+03,1.05E+04,3.91E+03,1.10E+04,4.03E+03,1.23E+04,3.92E+03,1.07E+04,3.98E+03,1.19E+04,5.98E+03
1.10E+04,4.08E+03,1.11E+04,3.90E+03,1.01E+04,3.94E+03,1.08E+04,4.02E+03,1.20E+04,3.95E+03,1.08E+04,3.96E+03,1.31E+04,3.91E+03,1.04E+04,3.90E+03,1.09E+04,4.01E+03,1.23E+04,3.92E+03,1.07E+04,3.99E+03,1.19E+04,5.93E+03
1.09E+04,4.06E+03,1.11E+04,3.93E+03,1.01E+04,3.92E+03,1.08E+04,3.98E+03,1.20E+04,3.92E+03,1.07E+04,3.96E+03,1.30E+04,3.88E+03,1.04E+04,3.90E+03,1.09E+04,4.04E+03,1.23E+04,3.91E+03,1.06E+04,3.96E+03,1.18E+04,5.95E+03
1.09E+04,4.09E+03,1.11E+04,3.89E+03,1.01E+04,3.91E+03,1.08E+04,4.01E+03,1.20E+04,3.91E+03,1.07E+04,3.92E+03,1.30E+04,3.89E+03,1.04E+04,3.90E+03,1.09E+04,4.01E+03,1.22E+04,3.90E+03,1.06E+04,4.02E+03,1.18E+04,5.95E+03
1.09E+04,4.05E+03,1.11E+04,3.90E+03,1.00E+04,3.94E+03,1.07E+04,3.98E+03,1.19E+04,3.95E+03,1.07E+04,3.94E+03,1.30E+04,3.94E+03,1.04E+04,3.90E+03,1.08E+04,4.00E+03,1.22E+04,3.90E+03,1.05E+04,3.98E+03,1.17E+04,5.98E+03
1.09E+04,4.07E+03,1.10E+04,3.92E+03,1.00E+04,3.92E+03,1.07E+04,3.99E+03,1.19E+04,3.93E+03,1.07E+04,3.94E+03,1.30E+04,3.90E+03,1.03E+04,3.93E+03,1.08E+04,3.99E+03,1.22E+04,3.91E+03,1.05E+04,3.98E+03,1.17E+04,5.95E+03
1.08E+04,4.07E+03,1.10E+04,3.87E+03,9.94E+03,3.91E+03,1.07E+04,3.99E+03,1.19E+04,3.94E+03,1.06E+04,3.93E+03,1.29E+04,3.92E+03,1.03E+04,3.92E+03,1.08E+04,4.00E+03,1.22E+04,3.88E+03,1.05E+04,3.95E+03,1.17E+04,5.99E+03
1.08E+04,4.09E+03,1.10E+04,3.87E+03,9.91E+03,3.92E+03,1.06E+04,3.95E+03,1.18E+04,3.89E+03,1.06E+04,3.94E+03,1.28E+04,3.91E+03,1.02E+04,3.91E+03,1.07E+04,4.02E+03,1.20E+04,3.90E+03,1.04E+04,3.97E+03,1.16E+04,5.93E+03
1.05E+04,4.06E+03,1.08E+04,3.92E+03,9.75E+03,3.95E+03,1.04E+04,3.97E+03,1.16E+04,3.94E+03,1.04E+04,3.93E+03,1.26E+04,3.89E+03,1.00E+04,3.91E+03,1.05E+04,4.02E+03,1.18E+04,3.90E+03,1.02E+04,3.97E+03,1.14E+04,5.89E+03
1.04E+04,4.06E+03,1.06E+04,3.93E+03,9.58E+03,3.91E+03,1.02E+04,3.99E+03,1.14E+04,3.90E+03,1.02E+04,3.95E+03,1.24E+04,3.92E+03,9.88E+03,3.90E+03,1.03E+04,4.01E+03,1.16E+04,3.93E+03,1.00E+04,3.97E+03,1.12E+04,5.85E+03
1.02E+04,4.02E+03,1.05E+04,3.88E+03,9.43E+03,3.92E+03,1.00E+04,3.97E+03,1.12E+04,3.92E+03,1.00E+04,3.94E+03,1.22E+04,3.92E+03,9.72E+03,3.91E+03,1.01E+04,4.01E+03,1.14E+04,3.89E+03,9.80E+03,3.96E+03,1.10E+04,5.79E+03
1.00E+04,4.04E+03,1.04E+04,3.89E+03,9.30E+03,3.92E+03,9.91E+03,3.97E+03,1.10E+04,3.93E+03,9.86E+03,3.94E+03,1.20E+04,3.88E+03,9.56E+03,3.90E+03,9.98E+03,4.01E+03,1.13E+04,3.91E+03,9.66E+03,3.94E+03,1.08E+04,5.74E+03
9.96E+03,4.03E+03,1.03E+04,3.91E+03,9.21E+03,3.91E+03,9.80E+03,4.01E+03,1.10E+04,3.90E+03,9.81E+03,3.93E+03,1.19E+04,3.87E+03,9.49E+03,3.89E+03,9.88E+03,3.99E+03,1.12E+04,3.94E+03,9.57E+03,3.97E+03,1.07E+04,5.70E+03
9.88E+03,4.05E+03,1.02E+04,3.90E+03,9.14E+03,3.92E+03,9.77E+03,3.99E+03,1.09E+04,3.91E+03,9.70E+03,3.93E+03,1.18E+04,3.90E+03,9.45E+03,3.90E+03,9.85E+03,3.99E+03,1.11E+04,3.90E+03,9.51E+03,3.95E+03,1.07E+04,5.70E+03
9.82E+03,4.04E+03,1.01E+04,3.91E+03,9.10E+03,3.90E+03,9.68E+03,3.95E+03,1.08E+04,3.95E+03,9.63E+03,3.91E+03,1.17E+04,3.90E+03,9.36E+03,3.90E+03,9.68E+03,3.99E+03,1.10E+04,3.91E+03,9.42E+03,3.93E+03,1.06E+04,5.67E+03
9.80E+03,4.04E+03,1.02E+04,3.93E+03,9.10E+03,3.95E+03,9.67E+03,3.98E+03,1.08E+04,3.93E+03,9.60E+03,3.96E+03,1.17E+04,3.90E+03,9.30E+03,3.92E+03,9.69E+03,4.01E+03,1.10E+04,3.93E+03,9.39E+03,3.94E+03,1.06E+04,5.69E+03
9.80E+03,4.04E+03,1.01E+04,3.92E+03,9.07E+03,3.91E+03,9.65E+03,3.98E+03,1.08E+04,3.94E+03,9.62E+03,3.94E+03,1.17E+04,3.91E+03,9.33E+03,3.93E+03,9.71E+03,3.99E+03,1.10E+04,3.93E+03,9.36E+03,3.96E+03,1.06E+04,5.64E+03
9.82E+03,4.05E+03,1.02E+04,3.92E+03,9.11E+03,3.94E+03,9.71E+03,3.98E+03,1.09E+04,3.91E+03,9.64E+03,3.93E+03,1.17E+04,3.88E+03,9.39E+03,3.93E+03,9.73E+03,3.98E+03,1.10E+04,3.95E+03,9.39E+03,3.95E+03,1.06E+04,5.60E+03
9.86E+03,4.02E+03,1.02E+04,3.88E+03,9.14E+03,3.90E+03,9.69E+03,3.97E+03,1.09E+04,3.89E+03,9.66E+03,3.92E+03,1.18E+04,3.90E+03,9.41E+03,3.92E+03,9.74E+03,4.00E+03,1.10E+04,3.93E+03,9.43E+03,3.95E+03,1.07E+04,5.60E+03
9.89E+03,4.02E+03,1.03E+04,3.91E+03,9.16E+03,3.95E+03,9.73E+03,3.97E+03,1.09E+04,3.91E+03,9.70E+03,3.93E+03,1.19E+04,3.86E+03,9.44E+03,3.90E+03,9.79E+03,4.00E+03,1.11E+04,3.94E+03,9.47E+03,3.96E+03,1.07E+04,5.60E+03
9.94E+03,4.03E+03,1.03E+04,3.86E+03,9.18E+03,3.90E+03,9.76E+03,3.94E+03,1.10E+04,3.91E+03,9.73E+03,3.93E+03,1.19E+04,3.87E+03,9.44E+03,3.86E+03,9.80E+03,3.98E+03,1.11E+04,3.91E+03,9.46E+03,3.92E+03,1.07E+04,5.57E+03
9.92E+03,4.02E+03,1.04E+04,3.90E+03,9.18E+03,3.94E+03,9.79E+03,4.00E+03,1.10E+04,3.92E+03,9.70E+03,3.96E+03,1.19E+04,3.88E+03,9.47E+03,3.90E+03,9.83E+03,3.98E+03,1.12E+04,3.89E+03,9.44E+03,3.95E+03,1.07E+04,5.58E+03
9.92E+03,4.01E+03,1.03E+04,3.89E+03,9.15E+03,3.95E+03,9.77E+03,3.96E+03,1.10E+04,3.94E+03,9.72E+03,3.92E+03,1.19E+04,3.90E+03,9.45E+03,3.88E+03,9.81E+03,3.96E+03,1.11E+04,3.93E+03,9.46E+03,3.95E+03,1.07E+04,5.54E+03
9.91E+03,4.02E+03,1.03E+04,3.89E+03,9.11E+03,3.92E+03,9.70E+03,3.97E+03,1.09E+04,3.91E+03,9.65E+03,3.95E+03,1.19E+04,3.89E+03,9.41E+03,3.93E+03,9.78E+03,3.97E+03,1.11E+04,3.91E+03,9.42E+03,3.94E+03,1.07E+04,5.57E+03
9.79E+03,4.01E+03,1.03E+04,3.91E+03,9.04E+03,3.92E+03,9.63E+03,3.98E+03,1.09E+04,3.92E+03,9.58E+03,3.93E+03,1.18E+04,3.88E+03,9.35E+03,3.91E+03,9.71E+03,3.97E+03,1.10E+04,3.89E+03,9.33E+03,3.97E+03,1.05E+04,5.56E+03
9.72E+03,4.03E+03,1.02E+04,3.92E+03,8.98E+03,3.93E+03,9.55E+03,3.97E+03,1.08E+04,3.90E+03,9.48E+03,3.94E+03,1.17E+04,3.90E+03,9.27E+03,3.90E+03,9.60E+03,3.98E+03,1.09E+04,3.91E+03,9.24E+03,3.94E+03,1.05E+04,5.53E+03
9.62E+03,4.00E+03,1.01E+04,3.91E+03,8.87E+03,3.93E+03,9.44E+03,3.97E+03,1.07E+04,3.89E+03,9.31E+03,3.92E+03,1.16E+04,3.89E+03,9.18E+03,3.90E+03,9.45E+03,3.94E+03,1.09E+04,3.89E+03,9.10E+03,3.96E+03,1.03E+04,5.54E+03
9.52E+03,4.04E+03,1.00E+04,3.93E+03,8.77E+03,3.93E+03,9.32E+03,3.95E+03,1.06E+04,3.92E+03,9.22E+03,3.91E+03,1.15E+04,3.89E+03,9.05E+03,3.91E+03,9.31E+03,3.97E+03,1.08E+04,3.94E+03,8.96E+03,3.94E+03,1.01E+04,5.50E+03
9.42E+03,4.03E+03,9.93E+03,3.93E+03,8.66E+03,3.93E+03,9.23E+03,3.98E+03,1.04E+04,3.93E+03,9.11E+03,3.95E+03,1.14E+04,3.90E+03,8.93E+03,3.93E+03,9.23E+03,3.95E+03,1.06E+04,3.93E+03,8.84E+03,3.97E+03,9.99E+03,5.47E+03
9.29E+03,4.01E+03,9.81E+03,3.89E+03,8.58E+03,3.90E+03,9.06E+03,4.01E+03,1.03E+04,3.93E+03,8.94E+03,3.94E+03,1.13E+04,3.91E+03,8.80E+03,3.90E+03,9.09E+03,3.98E+03,1.05E+04,3.91E+03,8.69E+03,3.94E+03,9.82E+03,5.43E+03
9.16E+03,3.98E+03,9.70E+03,3.89E+03,8.43E+03,3.91E+03,8.97E+03,3.94E+03,1.02E+04,3.93E+03,8.80E+03,3.92E+03,1.11E+04,3.86E+03,8.70E+03,3.89E+03,8.93E+03,3.95E+03,1.04E+04,3.93E+03,8.55E+03,3.92E+03,9.66E+03,5.37E+03
9.06E+03,4.02E+03,9.60E+03,3.91E+03,8.35E+03,3.96E+03,8.88E+03,3.95E+03,1.01E+04,3.92E+03,8.71E+03,3.93E+03,1.10E+04,3.91E+03,8.64E+03,3.90E+03,8.87E+03,3.94E+03,1.02E+04,3.92E+03,8.47E+03,3.95E+03,9.55E+03,5.38E+03
8.98E+03,4.01E+03,9.52E+03,3.90E+03,8.28E+03,3.91E+03,8.79E+03,3.99E+03,9.96E+03,3.94E+03,8.61E+03,3.94E+03,1.09E+04,3.92E+03,8.57E+03,3.88E+03,8.76E+03,3.96E+03,1.01E+04,3.92E+03,8.38E+03,3.94E+03,9.42E+03,5.35E+03
8.88E+03,3.99E+03,9.45E+03,3.90E+03,8.20E+03,3.94E+03,8.70E+03,3.96E+03,9.84E+03,3.93E+03,8.53E+03,3.93E+03,1.07E+04,3.90E+03,8.43E+03,3.91E+03,8.68E+03,3.95E+03,9.99E+03,3.92E+03,8.28E+03,3.92E+03,9.33E+03,5.29E+03
8.76E+03,4.02E+03,9.34E+03,3.91E+03,8.12E+03,3.94E+03,8.61E+03,3.96E+03,9.74E+03,3.89E+03,8.43E+03,3.94E+03,1.06E+04,3.91E+03,8.37E+03,3.90E+03,8.58E+03,3.97E+03,9.90E+03,3.91E+03,8.20E+03,3.91E+03,9.22E+03,5.29E+03
8.70E+03,4.01E+03,9.27E+03,3.93E+03,8.08E+03,3.92E+03,8.52E+03,3.96E+03,9.65E+03,3.93E+03,8.36E+03,3.91E+03,1.05E+04,3.90E+03,8.29E+03,3.94E+03,8.50E+03,3.96E+03,9.74E+03,3.91E+03,8.11E+03,3.95E+03,9.13E+03,5.27E+03
8.56E+03,4.01E+03,9.10E+03,3.90E+03,7.93E+03,3.92E+03,8.40E+03,3.96E+03,9.52E+03,3.93E+03,8.23E+03,3.92E+03,1.04E+04,3.89E+03,8.20E+03,3.89E+03,8.39E+03,3.95E+03,9.56E+03,3.89E+03,8.02E+03,3.95E+03,8.92E+03,5.29E+03
8.44E+03,4.02E+03,8.97E+03,3.91E+03,7.85E+03,3.91E+03,8.28E+03,3.97E+03,9.36E+03,3.92E+03,8.09E+03,3.92E+03,1.02E+04,3.89E+03,8.09E+03,3.91E+03,8.25E+03,3.97E+03,9.43E+03,3.94E+03,7.90E+03,3.92E+03,8.79E+03,5.32E+03
8.31E+03,4.01E+03,8.82E+03,3.93E+03,7.70E+03,3.90E+03,8.14E+03,3.96E+03,9.21E+03,3.91E+03,7.98E+03,3.93E+03,9.98E+03,3.90E+03,7.97E+03,3.91E+03,8.12E+03,3.96E+03,9.26E+03,3.92E+03,7.72E+03,3.96E+03,8.59E+03,5.31E+03
8.15E+03,3.97E+03,8.67E+03,3.90E+03,7.57E+03,3.89E+03,8.00E+03,3.96E+03,9.05E+03,3.89E+03,7.81E+03,3.90E+03,9.85E+03,3.91E+03,7.84E+03,3.90E+03,7.97E+03,3.94E+03,9.11E+03,3.91E+03,7.61E+03,3.91E+03,8.40E+03,5.28E+03
8.05E+03,4.03E+03,8.55E+03,3.93E+03,7.49E+03,3.90E+03,7.87E+03,3.98E+03,8.90E+03,3.91E+03,7.69E+03,3.94E+03,9.68E+03,3.90E+03,7.75E+03,3.92E+03,7.90E+03,3.96E+03,8.90E+03,3.90E+03,7.52E+03,3.92E+03,8.26E+03,5.28E+03
7.91E+03,3.97E+03,8.43E+03,3.88E+03,7.40E+03,3.90E+03,7.78E+03,3.97E+03,8.79E+03,3.92E+03,7.61E+03,3.94E+03,9.53E+03,3.90E+03,7.65E+03,3.91E+03,7.79E+03,3.95E+03,8.76E+03,3.91E+03,7.40E+03,3.92E+03,8.10E+03,5.26E+03
7.83E+03,3.99E+03,8.31E+03,3.91E+03,7.32E+03,3.90E+03,7.68E+03,3.96E+03,8.67E+03,3.91E+03,7.53E+03,3.93E+03,9.38E+03,3.89E+03,7.57E+03,3.91E+03,7.66E+03,3.95E+03,8.62E+03,3.91E+03,7.32E+03,3.91E+03,7.97E+03,5.25E+03
7.76E+03,3.99E+03,8.21E+03,3.88E+03,7.25E+03,3.91E+03,7.64E+03,3.94E+03,8.56E+03,3.91E+03,7.45E+03,3.92E+03,9.31E+03,3.91E+03,7.51E+03,3.89E+03,7.60E+03,3.95E+03,8.52E+03,3.93E+03,7.25E+03,3.91E+03,7.87E+03,5.25E+03
7.64E+03,3.96E+03,8.12E+03,3.90E+03,7.17E+03,3.92E+03,7.54E+03,3.95E+03,8.48E+03,3.90E+03,7.34E+03,3.93E+03,9.19E+03,3.92E+03,7.45E+03,3.92E+03,7.56E+03,3.95E+03,8.43E+03,3.90E+03,7.22E+03,3.92E+03,7.79E+03,5.22E+03
7.63E+03,3.97E+03,8.09E+03,3.88E+03,7.14E+03,3.93E+03,7.49E+03,3.93E+03,8.44E+03,3.89E+03,7.31E+03,3.93E+03,9.15E+03,3.92E+03,7.41E+03,3.89E+03,7.51E+03,3.94E+03,8.35E+03,3.92E+03,7.19E+03,3.90E+03,7.72E+03,5.22E+03
7.57E+03,4.00E+03,8.05E+03,3.94E+03,7.08E+03,3.93E+03,7.48E+03,3.94E+03,8.39E+03,3.94E+03,7.28E+03,3.93E+03,9.09E+03,3.90E+03,7.38E+03,3.91E+03,7.44E+03,3.94E+03,8.30E+03,3.92E+03,7.17E+03,3.92E+03,7.70E+03,5.22E+03
